Loyalty ID,First Name,Last Name,Customer Name,Country,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType
461859,Desmond,Femia,Desmond Femia,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,female,Bachelor,Suburban,99772,Married,Star,12/10/2013,,19231.77,Standard
403500,Lanelle,Despard,Lanelle Despard,Canada,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,male,College,Suburban,0,Single,Star,12/21/2013,,19237.7,Standard
612269,Yu,Tlumacki,Yu Tlumacki,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,35973,Married,Star,6/26/2014,,19259.84,Standard
755867,Iluminada,Scardina,Iluminada Scardina,Canada,Yukon,Whitehorse,60.721188,-135.05684,Y2K 6R0,male,Bachelor,Urban,35973,Married,Star,10/2/2016,,19259.84,Standard
384599,Holley,Langeland,Holley Langeland,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,male,Bachelor,Urban,26488,Divorced,Star,11/3/2014,,19337.9,Standard
420202,Darrin,Mellencamp,Darrin Mellencamp,Canada,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,female,Bachelor,Urban,22582,Married,Star,11/28/2017,,19339.2,Standard
106776,Karly,Runzler,Karly Runzler,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,Bachelor,Suburban,25561,Married,Star,12/29/2012,,19357.8,Standard
194786,Chung,Tanous,Chung Tanous,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,male,Bachelor,Rural,49945,Married,Star,1/7/2016,,19363.53,Standard
102851,Derick,Seiwell,Derick Seiwell,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Rural,38688,Single,Star,8/13/2014,,19435.63,Standard
250921,Onie,Indest,Onie Indest,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,male,Bachelor,Rural,59853,Single,Star,9/3/2016,,19454.41,Standard
584796,Julieann,Mclaughlan,Julieann Mclaughlan,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Rural,59853,Single,Star,8/18/2018,4/18/2019,19454.41,Standard
159745,Phillis,Liebl,Phillis Liebl,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,College,Urban,0,Single,Star,3/18/2014,,19512,Standard
252954,Malisa,Lampe,Malisa Lampe,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,College,Suburban,0,Single,Star,6/1/2016,,19512,Standard
324048,Dawn,Liberman,Dawn Liberman,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,male,High School or Below,Urban,26463,Married,Star,11/18/2012,,19582.47,Standard
759310,Clarine,Wilfahrt,Clarine Wilfahrt,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,female,Bachelor,Urban,64559,Divorced,Star,9/19/2018,,19597.06,Standard
969764,Derrick,Boner,Derrick Boner,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,College,Urban,0,Single,Star,7/9/2016,,19606.36,Standard
330131,Armanda,Mcmanus,Armanda Mcmanus,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,male,Bachelor,Suburban,83879,Married,Star,5/13/2017,,19688.32,Standard
632199,Nidia,Toher,Nidia Toher,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,Bachelor,Rural,36032,Divorced,Star,4/30/2016,,19690.44,Standard
774931,Cira,Defide,Cira Defide,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,Bachelor,Rural,33588,Married,Star,7/21/2018,3/21/2019,19731.34,Standard
958299,Garfield,Wienke,Garfield Wienke,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,College,Urban,0,Single,Star,8/22/2017,,19849.74,Standard
231992,Adalberto,Mccuiston,Adalberto Mccuiston,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Bachelor,Urban,60420,Married,Star,3/6/2018,,19896.42,2018 Promotion
555298,Alexander,Calvetti,Alexander Calvetti,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,Bachelor,Suburban,60420,Married,Star,6/21/2014,,19896.42,Standard
507998,Carman,Rummerfield,Carman Rummerfield,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Urban,51352,Divorced,Star,9/1/2014,,19927.64,Standard
840008,Keturah,Kihlstrom,Keturah Kihlstrom,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,College,Urban,0,Single,Star,4/7/2018,,19957.79,2018 Promotion
802478,Claudia,Brey,Claudia Brey,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,College,Suburban,0,Single,Star,4/11/2014,,19964.4,Standard
280292,Harriette,Aben,Harriette Aben,Canada,Ontario,London,42.984924,-81.245277,M5B 3E4,female,Bachelor,Urban,92766,Married,Star,11/23/2016,,20096.89,Standard
514559,Dahlia,Villalta,Dahlia Villalta,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Urban,92766,Married,Star,7/4/2014,,20096.89,Standard
558511,Roseann,Capaldi,Roseann Capaldi,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,Bachelor,Suburban,92766,Married,Star,3/7/2018,,20096.89,2018 Promotion
942601,Amos,Stclair,Amos Stclair,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Suburban,92766,Married,Star,11/8/2012,,20096.89,Standard
605184,Nella,Sabe,Nella Sabe,Canada,Quebec,Montreal,45.50169,-73.567253,H3T 8L4,female,High School or Below,Urban,23638,Married,Star,1/12/2017,,20101.65,Standard
765408,Ocie,Lanoue,Ocie Lanoue,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,male,High School or Below,Rural,23638,Married,Star,12/30/2017,,20101.65,Standard
730768,Jeanene,Rolla,Jeanene Rolla,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,male,Bachelor,Rural,32869,Married,Star,1/26/2015,9/26/2015,20120.56,Standard
869133,Alda,Spruit,Alda Spruit,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,College,Urban,0,Single,Star,2/18/2013,,20123.87,Standard
981851,Alva,Trimnal,Alva Trimnal,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,College,Rural,0,Single,Star,12/18/2014,,20123.87,Standard
634503,Greg,Angelini,Greg Angelini,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,College,Suburban,0,Single,Star,6/25/2012,,20186.35,Standard
827668,Elisabeth,Hillyer,Elisabeth Hillyer,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,College,Urban,0,Single,Star,12/25/2016,8/25/2017,20186.35,Standard
742732,Geneva,Narum,Geneva Narum,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Bachelor,Rural,48448,Married,Star,10/19/2013,,20230.97,Standard
183235,Zaida,Asam,Zaida Asam,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,male,Bachelor,Urban,55270,Married,Star,5/5/2014,,20237.15,Standard
336247,Earnest,Garland,Earnest Garland,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Urban,55270,Married,Star,11/7/2014,,20237.15,Standard
937662,Kourtney,Debiasi,Kourtney Debiasi,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,Bachelor,Rural,36116,Married,Star,2/1/2015,,20239.38,Standard
117939,Lawanda,Tuning,Lawanda Tuning,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,College,Urban,0,Single,Star,11/23/2013,5/2/2017,20294.39,Standard
831964,Collette,Matts,Collette Matts,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,College,Urban,0,Single,Star,11/18/2015,,20294.39,Standard
944506,Nida,Kneifel,Nida Kneifel,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,male,Bachelor,Urban,42218,Divorced,Star,12/14/2014,,20314.44,Standard
248356,Loris,Mouzas,Loris Mouzas,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Bachelor,Suburban,63209,Married,Star,12/4/2016,,20315,Standard
420590,Mirtha,Deblanc,Mirtha Deblanc,Canada,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,female,Bachelor,Urban,63209,Married,Star,10/31/2017,,20315,Standard
970195,Lona,Danuser,Lona Danuser,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Suburban,33175,Single,Star,2/21/2017,,20380.07,Standard
512177,Kelley,Petrochello,Kelley Petrochello,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,female,Bachelor,Urban,92850,Single,Star,7/10/2014,,20395.97,Standard
275807,Arturo,Michaeli,Arturo Michaeli,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Urban,71467,Divorced,Star,10/18/2018,6/18/2019,20446.6,Standard
928116,Farah,Manz,Farah Manz,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,Bachelor,Urban,71467,Divorced,Star,1/13/2017,,20446.6,Standard
785389,Aurore,Naraine,Aurore Naraine,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,male,Bachelor,Suburban,89025,Married,Star,11/7/2014,9/12/2015,20467.72,Standard
328303,Shanika,Bendler,Shanika Bendler,Canada,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,female,Bachelor,Suburban,58317,Married,Star,9/2/2012,,20477.11,Standard
983130,Roseanna,Alaibilla,Roseanna Alaibilla,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,Bachelor,Rural,27317,Married,Star,3/15/2018,,20492.74,2018 Promotion
313763,Dovie,Zediker,Dovie Zediker,Canada,Ontario,London,42.984924,-81.245277,M5B 3E4,female,College,Rural,0,Single,Star,5/13/2017,,20496.69,Standard
240209,Cortez,Nadile,Cortez Nadile,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,College,Urban,0,Single,Star,11/29/2014,11/18/2018,20534.39,Standard
670000,Lacey,Lampe,Lacey Lampe,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,College,Rural,0,Single,Star,7/16/2015,,20552.62,Standard
867301,Marilou,Wyman,Marilou Wyman,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,College,Rural,0,Single,Star,10/5/2014,,20700.86,Standard
137529,Logan,Turbeville,Logan Turbeville,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Suburban,92079,Married,Star,3/11/2013,12/9/2017,20708.26,Standard
276648,Jeanne,Speaks,Jeanne Speaks,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,male,College,Urban,0,Single,Star,6/8/2012,,20714.94,Standard
398506,Luigi,Styer,Luigi Styer,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,College,Rural,0,Single,Star,3/19/2014,,20842.6,Standard
300960,Antonia,Fuest,Antonia Fuest,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,College,Rural,0,Married,Star,2/19/2016,,20864.31,Standard
280828,Debra,Ziv,Debra Ziv,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,High School or Below,Urban,16113,Married,Star,10/14/2015,,20885.56,Standard
622883,Tara,Theophilus,Tara Theophilus,Canada,Ontario,Ottawa,45.421532,-75.697189,K1G 4Z0,female,Bachelor,Suburban,44342,Married,Star,9/23/2012,,20925.9,Standard
419522,Amado,Amodei,Amado Amodei,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,Bachelor,Rural,30535,Married,Star,5/4/2015,,20930.05,Standard
588015,Georgetta,Giannavola,Georgetta Giannavola,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Rural,30535,Married,Star,9/8/2015,,20930.05,Standard
782515,Viola,Breedlove,Viola Breedlove,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,College,Urban,0,Single,Star,12/18/2014,,20940.3,Standard
109478,Diego,Norbury,Diego Norbury,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,Bachelor,Urban,71663,Married,Star,7/9/2014,,20998.26,Standard
458640,Eda,Gerardi,Eda Gerardi,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,male,Bachelor,Urban,49721,Married,Star,8/4/2013,7/5/2015,21147.28,Standard
541557,Mikel,Cattanach,Mikel Cattanach,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,College,Suburban,0,Single,Star,3/9/2015,,21159.3,Standard
665403,Omega,Ajello,Omega Ajello,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,College,Suburban,0,Married,Star,5/28/2018,,21172.39,Standard
774103,Sol,Mallet,Sol Mallet,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,male,Bachelor,Suburban,24930,Married,Star,11/13/2014,,21205.38,Standard
505390,Hwa,Sinha,Hwa Sinha,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,College,Suburban,0,Divorced,Star,4/8/2015,,21235.45,Standard
867112,Dahlia,Mode,Dahlia Mode,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,College,Rural,0,Divorced,Star,2/8/2016,,21235.45,Standard
942535,Myra,Addis,Myra Addis,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Urban,73457,Married,Star,1/22/2016,,21255.5,Standard
475132,Rozella,Ero,Rozella Ero,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,High School or Below,Rural,17932,Married,Star,9/13/2014,,21274.34,Standard
468520,Carolin,Mercy,Carolin Mercy,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,College,Urban,0,Divorced,Star,10/29/2018,,21295.51,Standard
571163,Randall,Bartberger,Randall Bartberger,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,College,Urban,0,Single,Star,11/5/2012,,21404.36,Standard
317919,Dorla,Kitzerow,Dorla Kitzerow,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,College,Suburban,0,Married,Star,4/2/2013,,21423.64,Standard
615826,Renetta,Zarilla,Renetta Zarilla,Canada,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,male,College,Urban,0,Married,Star,11/3/2015,,21423.64,Standard
720939,Shawnda,Zin,Shawnda Zin,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,College,Rural,0,Married,Star,5/14/2016,,21423.64,Standard
343218,Clarence,Silveri,Clarence Silveri,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,High School or Below,Suburban,15505,Married,Star,4/22/2013,,21480.82,Standard
274535,Berna,Thon,Berna Thon,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,female,Bachelor,Rural,44695,Married,Star,10/10/2017,6/10/2018,21522.95,Standard
265557,Emery,Bramlett,Emery Bramlett,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,Doctor,Suburban,11538,Married,Star,8/13/2015,,21528.57,Standard
563945,Ngoc,Zolman,Ngoc Zolman,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,female,College,Urban,0,Single,Star,8/27/2015,,21561.71,Standard
919823,Chong,Traino,Chong Traino,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Rural,62477,Divorced,Star,4/26/2014,,21590.44,Standard
562324,Aubrey,Atwell,Aubrey Atwell,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Rural,51204,Married,Star,1/19/2016,9/19/2016,21592.1,Standard
335143,Zelma,Beedoo,Zelma Beedoo,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,College,Urban,0,Married,Star,10/19/2016,,21766.83,Standard
880065,Andrea,Pallino,Andrea Pallino,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,male,College,Rural,0,Married,Star,8/15/2013,,21766.83,Standard
713406,Pat,Wilbourne,Pat Wilbourne,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Suburban,35124,Married,Star,2/28/2018,,21768.7,2018 Promotion
404475,Kay,Lubelski,Kay Lubelski,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Urban,56044,Married,Star,2/12/2013,,21776.58,Standard
423598,Luis,Chiquito,Luis Chiquito,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,Bachelor,Suburban,56044,Married,Star,1/21/2016,,21776.58,Standard
519442,Basilia,Martinon,Basilia Martinon,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Rural,48107,Divorced,Star,11/14/2014,,21850.35,Standard
415381,Johnathon,Schwass,Johnathon Schwass,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Suburban,51056,Married,Star,2/22/2015,,21850.84,Standard
273020,Davida,Laderer,Davida Laderer,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,Bachelor,Suburban,43000,Married,Star,10/28/2014,,21886.2,Standard
262211,Cassy,Toczek,Cassy Toczek,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,female,Bachelor,Suburban,22254,Married,Star,10/2/2016,,21903.91,Standard
511765,Deanna,Burrelli,Deanna Burrelli,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,female,Bachelor,Suburban,77311,Married,Star,7/10/2013,,21914.41,Standard
165188,Daryl,Matras,Daryl Matras,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Urban,81197,Married,Star,12/24/2016,,21923.12,Standard
180488,Audie,Wittrock,Audie Wittrock,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,College,Rural,0,Married,Star,2/12/2017,,22029.15,Standard
543422,Hortencia,Hjelle,Hortencia Hjelle,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,male,College,Rural,0,Married,Star,1/20/2017,,22029.15,Standard
859553,Tod,Begg,Tod Begg,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,Bachelor,Suburban,66851,Married,Star,10/2/2017,,22056,Standard
819375,Christopher,Hoemann,Christopher Hoemann,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,Bachelor,Rural,24193,Married,Star,2/13/2014,,22093.62,Standard
391611,Hugh,Cranson,Hugh Cranson,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,College,Suburban,0,Married,Star,2/27/2017,,22103.51,Standard
864327,Jamal,Cova,Jamal Cova,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,College,Rural,0,Married,Star,10/10/2014,,22103.51,Standard
920197,Loura,Rafalko,Loura Rafalko,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,College,Rural,0,Married,Star,10/16/2018,,22103.51,Standard
684201,Glinda,Heilmann,Glinda Heilmann,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,female,Bachelor,Urban,65724,Single,Star,4/7/2017,,22110.4,Standard
807553,Shea,Bachtel,Shea Bachtel,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,Bachelor,Suburban,40450,Married,Star,11/27/2016,,22207.83,Standard
211802,Cherryl,Mis,Cherryl Mis,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,Bachelor,Rural,80355,Married,Star,1/6/2018,,22235.01,Standard
270901,Ernestina,Iida,Ernestina Iida,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,College,Urban,0,Single,Star,9/16/2013,,22315.06,Standard
145323,Kortney,Osterman,Kortney Osterman,Canada,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,male,Bachelor,Suburban,99241,Single,Star,4/3/2015,,22325.83,Standard
138421,Astrid,Wacyk,Astrid Wacyk,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,Bachelor,Urban,49078,Single,Star,12/18/2015,,22332.44,Standard
332962,Ray,Pecoraino,Ray Pecoraino,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Urban,49078,Single,Star,1/1/2014,,22332.44,Standard
442103,Eboni,Polen,Eboni Polen,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Urban,49078,Single,Star,1/30/2013,,22332.44,Standard
801146,Lavonia,Pietrzak,Lavonia Pietrzak,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,male,Bachelor,Suburban,49078,Single,Star,2/16/2013,,22332.44,Standard
817041,Lou,Schut,Lou Schut,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Rural,49078,Single,Star,4/23/2018,,22332.44,2018 Promotion
823453,Marianela,Faupel,Marianela Faupel,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Suburban,49078,Single,Star,1/11/2018,9/11/2018,22332.44,Standard
122357,Ludivina,Oldani,Ludivina Oldani,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Rural,78494,Married,Star,5/26/2013,,22399.13,Standard
360981,Sima,Aliano,Sima Aliano,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Suburban,22537,Married,Star,6/9/2018,,22425.26,Standard
802621,Ardith,Domangue,Ardith Domangue,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,College,Urban,0,Single,Star,1/14/2014,,22448.69,Standard
251641,Debera,Mcaninch,Debera Mcaninch,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,male,College,Urban,0,Single,Star,4/11/2017,,22500.88,Standard
895433,Gigi,Denkins,Gigi Denkins,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,College,Rural,0,Single,Star,4/24/2016,,22500.88,Standard
317774,Nita,Passwater,Nita Passwater,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,male,Bachelor,Rural,69346,Married,Star,7/13/2016,,22523.71,Standard
630265,Iliana,Verges,Iliana Verges,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,Bachelor,Rural,93011,Divorced,Star,11/19/2015,,22643.83,Standard
727507,Marnie,Kisner,Marnie Kisner,Canada,Alberta,Banff,51.178398,-115.5708,T4V 1D4,male,Bachelor,Suburban,93011,Divorced,Star,12/26/2017,,22643.83,Standard
222743,Alina,Khairallah,Alina Khairallah,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,Master,Suburban,27504,Divorced,Star,12/13/2012,,22647.22,Standard
148766,Claud,Mattinson,Claud Mattinson,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,Master,Suburban,23665,Married,Star,1/13/2013,11/29/2015,22658.54,Standard
571406,Maryjo,Draleau,Maryjo Draleau,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,Master,Rural,23665,Married,Star,7/25/2013,3/25/2014,22658.54,Standard
707592,Beverley,Doiley,Beverley Doiley,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Master,Rural,23665,Married,Star,4/2/2018,12/2/2018,22658.54,2018 Promotion
849616,Hyo,Marlowe,Hyo Marlowe,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,Master,Suburban,23665,Married,Star,6/18/2018,,22658.54,Standard
817288,Janay,Quitter,Janay Quitter,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,Bachelor,Suburban,71879,Single,Star,12/25/2017,,22693.29,Standard
511253,Migdalia,Noreen,Migdalia Noreen,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,Doctor,Rural,14119,Married,Star,8/18/2013,,22712.02,Standard
167257,Lavern,Friedrichs,Lavern Friedrichs,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,Doctor,Suburban,21724,Married,Star,11/18/2012,,22721.47,Standard
433307,Lyndon,Vogelgesang,Lyndon Vogelgesang,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Bachelor,Suburban,80540,Married,Star,8/3/2018,4/3/2019,22758.91,Standard
601997,Genevieve,Yagin,Genevieve Yagin,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,female,Bachelor,Suburban,80540,Married,Star,10/16/2018,,22758.91,Standard
860528,Ulysses,Manfredini,Ulysses Manfredini,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,Bachelor,Urban,70521,Married,Star,11/11/2018,,22762.21,Standard
507514,Dulcie,Breihan,Dulcie Breihan,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,Bachelor,Suburban,52993,Married,Star,2/25/2014,,22940.38,Standard
207543,Clyde,Jakobson,Clyde Jakobson,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Suburban,62396,Married,Star,7/10/2017,,22951.89,Standard
553261,Kattie,Smeal,Kattie Smeal,Canada,Alberta,Peace River,56.23418,-117.28938,T9O 2W2,female,Bachelor,Rural,62396,Married,Star,12/7/2013,,22951.89,Standard
883916,Huong,Ozley,Huong Ozley,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Rural,41727,Married,Star,9/6/2015,5/6/2016,23055.57,Standard
882409,Armando,Shappard,Armando Shappard,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,College,Rural,0,Single,Star,6/16/2017,,23142.15,Standard
952326,Tiffiny,Wung,Tiffiny Wung,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,female,Bachelor,Suburban,59821,Married,Star,12/21/2012,,23144.13,Standard
117782,Janay,Ruane,Janay Ruane,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Urban,89918,Divorced,Star,12/28/2014,,23207.25,Standard
739345,Scott,Anzora,Scott Anzora,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Bachelor,Urban,45039,Married,Star,8/21/2014,,23207.27,Standard
480760,Kasha,Donnick,Kasha Donnick,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,Bachelor,Rural,86481,Single,Star,12/31/2014,,23295.06,Standard
486708,Donn,Necessary,Donn Necessary,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Rural,86481,Single,Star,2/9/2015,7/18/2018,23295.06,Standard
486897,Tu,Buczynski,Tu Buczynski,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,Bachelor,Urban,44719,Single,Star,3/29/2018,,23331.83,2018 Promotion
752217,Morgan,Cassisse,Morgan Cassisse,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,Bachelor,Rural,71941,Married,Star,4/5/2017,,23405.99,Standard
606846,Odessa,Gilliard,Odessa Gilliard,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,male,Bachelor,Rural,69906,Married,Star,2/13/2017,,23444.9,Standard
